ThreadId,ThreadName,TimerId,TimerName,StartTime,EndTime,Duration,Depth
65536,GPU0-Graphics0,8234,Frame,58.4349769,58.4508983,0.015921400,0
65536,GPU0-Graphics0,7592,SceneRender,58.4350016,58.4507253,0.015723700,1
65536,GPU0-Graphics0,4958,RenderGraphExecute,58.4351323,58.4506972,0.015564900,2
65536,GPU0-Graphics0,7595,Scene,58.436109,58.4506437,0.014534700,3
65536,GPU0-Graphics0,7681,PostRenderOpsFX,58.4474093,58.4474138,0.000004500,4
65536,GPU0-Graphics0,7682,FXSystemPostRenderOpaque,58.44741,58.4474125,0.000002500,5
65536,GPU0-Graphics0,7683,GPUParticles_PostRenderOpaque,58.4474107,58.4474113,0.000000600,6
65536,GPU0-Graphics0,7684,Translucency,58.4474254,58.4474903,0.000064900,4
65536,GPU0-Graphics0,7685,RenderTranslucency,58.447426,58.4474888,0.000062800,5
65536,GPU0-Graphics0,7605,ParallelDraw,58.447443,58.4474774,0.000034400,6
65536,GPU0-Graphics0,7670,PostProcessing,58.4475081,58.4498818,0.002373700,4
65536,GPU0-Graphics0,7671,TemporalSuperResolution(sg.AntiAliasingQuality=%d%s) %dx%d -> %dx%d,58.4475081,58.4488895,0.001381400,5
65536,GPU0-Graphics0,7710,MotionBlur,58.4488926,58.4489448,0.000052200,5
65536,GPU0-Graphics0,7711,MotionBlur FullResFilter(BlurDirections=%d MaxSamples=%d%s%s%s%s) %dx%d,58.4489294,58.4489448,0.000015400,6
65536,GPU0-Graphics0,7686,LocalExposure,58.4489448,58.4489561,0.000011300,5
65536,GPU0-Graphics0,7687,Histogram,58.4489581,58.4495991,0.000641000,5
65536,GPU0-Graphics0,7688,TextureDownsampleChain,58.4496022,58.4496145,0.000012300,5
65536,GPU0-Graphics0,7689,LocalExposure,58.4496145,58.4496309,0.000016400,5
65536,GPU0-Graphics0,7688,TextureDownsampleChain,58.4497343,58.4497691,0.000034800,5
65536,GPU0-Graphics0,7690,Bloom,58.4497691,58.4498316,0.000062500,5
65536,GPU0-Graphics0,7712,PostProcessMaterial %dx%d Material=%s,58.4498541,58.4498818,0.000027700,5
65536,GPU0-Graphics0,7691,VirtualTextureUpdate,58.449892,58.4499716,0.000079600,4
65536,GPU0-Graphics0,7692,Submit,58.4499826,58.4506181,0.000635500,4
65536,GPU0-Graphics0,4958,RenderGraphExecute,58.4507265,58.4508474,0.000120900,1
65536,GPU0-Graphics0,4959,FRDGBuilder::SubmitBufferUploads,58.4507271,58.4507277,0.000000600,2
65536,GPU0-Graphics0,4963,SlateUI Title = %s,58.4507467,58.450829,0.000082300,2
65536,GPU0-Graphics0,4964,DrawDebugCanvas,58.4508217,58.450829,0.000007300,3
65536,GPU0-Graphics0,4965,CanvasFlush,58.4508223,58.450829,0.000006700,4
65536,GPU0-Graphics0,5105,BufferPoolCopyOps,58.4509318,58.4509325,0.000000700,0
65536,GPU0-Graphics0,5106,TexturePoolCopyOps,58.4509338,58.4509344,0.000000600,0
65536,GPU0-Graphics0,8234,Frame,58.4509356,58.469178,0.018242400,0
65536,GPU0-Graphics0,4962,WorldTick,58.4509363,58.4509369,0.000000600,1
65536,GPU0-Graphics0,7591,SendAllEndOfFrameUpdates,58.4509382,58.4509388,0.000000600,1
65536,GPU0-Graphics0,7592,SceneRender,58.4509615,58.4679605,0.016999000,1
65536,GPU0-Graphics0,7593,RayTracingGeometry,58.4509621,58.4509624,0.000000300,2
65536,GPU0-Graphics0,4966,GPUSkinCache_UpdateSkinningBatches,58.4509691,58.4509896,0.000020500,2
65536,GPU0-Graphics0,7705,SkinCacheDispatch,58.4509691,58.4509743,0.000005200,3
65536,GPU0-Graphics0,7705,SkinCacheDispatch,58.4509763,58.4509845,0.000008200,3
65536,GPU0-Graphics0,7705,SkinCacheDispatch,58.4509845,58.4509845,0.000000000,3
65536,GPU0-Graphics0,7705,SkinCacheDispatch,58.4509855,58.4509855,0.000000000,3
65536,GPU0-Graphics0,7705,SkinCacheDispatch,58.4509855,58.4509865,0.000001000,3
65536,GPU0-Graphics0,7705,SkinCacheDispatch,58.4509865,58.4509865,0.000000000,3
65536,GPU0-Graphics0,7705,SkinCacheDispatch,58.4509865,58.4509865,0.000000000,3
65536,GPU0-Graphics0,7705,SkinCacheDispatch,58.4509865,58.4509876,0.000001100,3
65536,GPU0-Graphics0,7705,SkinCacheDispatch,58.4509876,58.4509876,0.000000000,3
65536,GPU0-Graphics0,7705,SkinCacheDispatch,58.4509886,58.4509886,0.000000000,3
65536,GPU0-Graphics0,7705,SkinCacheDispatch,58.4509886,58.4509886,0.000000000,3
65536,GPU0-Graphics0,7705,SkinCacheDispatch,58.4509896,58.4509896,0.000000000,3
65536,GPU0-Graphics0,7706,ScaleVariableRateShadingTexture,58.4516984,58.4516992,0.000000800,2
65536,GPU0-Graphics0,7594,UpdateLumenSceneBuffers,58.4517009,58.4517058,0.000004900,2
65536,GPU0-Graphics0,4958,RenderGraphExecute,58.451722,58.4679303,0.016208300,2
65536,GPU0-Graphics0,4959,FRDGBuilder::SubmitBufferUploads,58.4517278,58.4517634,0.000035600,3
65536,GPU0-Graphics0,4967,UpdateAllPrimitiveSceneInfos,58.4524304,58.4524478,0.000017400,3
65536,GPU0-Graphics0,4968,GPUSceneUpdate,58.4524304,58.4524427,0.000012300,4
65536,GPU0-Graphics0,4969,GPUScene.Update,58.4524304,58.4524406,0.000010200,5
65536,GPU0-Graphics0,4970,UpdateGPUScene,58.4524355,58.4524396,0.000004100,6
65536,GPU0-Graphics0,7597,UpdateDistanceFieldObjectBuffers,58.4524498,58.4524757,0.000025900,3
65536,GPU0-Graphics0,7598,UpdateDistanceFieldAtlas,58.4524769,58.4525207,0.000043800,3
65536,GPU0-Graphics0,8076,Nanite::Streaming,58.452522,58.4526475,0.000125500,3
65536,GPU0-Graphics0,8126,Nanite::Readback,58.4525226,58.4526475,0.000124900,4
65536,GPU0-Graphics0,7595,Scene,58.4526475,58.4678692,0.015221700,3
65536,GPU0-Graphics0,7600,FXSystemPreRender,58.4526475,58.4526485,0.000001000,4
65536,GPU0-Graphics0,7601,GPUParticles_PreRender,58.4526475,58.4526475,0.000000000,5
65536,GPU0-Graphics0,7602,GPUSceneUpdate,58.4526601,58.4526649,0.000004800,4
65536,GPU0-Graphics0,4971,SceneCulling_ComputeExplicitChunkBounds,58.4526679,58.4526761,0.000008200,4
65536,GPU0-Graphics0,7603,BuildRenderingCommandsDeferred(Culling=%s),58.4526884,58.4527028,0.000014400,4
65536,GPU0-Graphics0,7694,Shadow.Virtual.ProcessInvalidationsGPU,58.4527099,58.452711,0.000001100,4
65536,GPU0-Graphics0,7604,PrePass %s %s,58.4527171,58.4547816,0.002064500,4
65536,GPU0-Graphics0,7605,ParallelDraw,58.4527296,58.4547692,0.002039600,5
65536,GPU0-Graphics0,8078,RenderVelocities(%s),58.4547829,58.4548088,0.000025900,4
65536,GPU0-Graphics0,7605,ParallelDraw,58.4547961,58.4547967,0.000000600,5
65536,GPU0-Graphics0,8079,Nanite::VisBuffer,58.4548101,58.4548409,0.000030800,4
65536,GPU0-Graphics0,8080,Nanite::InitContext,58.4548106,58.4548409,0.000030300,5
65536,GPU0-Graphics0,8081,Nanite::VisBuffer,58.4548409,58.455017,0.000176100,4
65536,GPU0-Graphics0,8082,Nanite::DrawGeometry,58.4548409,58.455017,0.000176100,5
65536,GPU0-Graphics0,8095,MainPass,58.4548439,58.4549095,0.000065600,6
65536,GPU0-Graphics0,8084,InstanceCulling,58.4548439,58.4548562,0.000012300,7
65536,GPU0-Graphics0,8085,NodeAndClusterCull,58.4548562,58.4548644,0.000008200,7
65536,GPU0-Graphics0,8086,PatchSplit,58.4549023,58.4549054,0.000003100,7
65536,GPU0-Graphics0,8152,BuildPreviousOccluderHZB,58.4549203,58.4549433,0.000023000,6
65536,GPU0-Graphics0,7616,BuildHZB,58.4549209,58.4549423,0.000021400,7
65536,GPU0-Graphics0,8097,PostPass,58.4549443,58.4550016,0.000057300,6
65536,GPU0-Graphics0,8084,InstanceCulling,58.4549453,58.4549504,0.000005100,7
65536,GPU0-Graphics0,8085,NodeAndClusterCull,58.4549515,58.4549586,0.000007100,7
65536,GPU0-Graphics0,8086,PatchSplit,58.4549944,58.4549986,0.000004200,7
65536,GPU0-Graphics0,8087,NaniteBasePass,58.455017,58.4550669,0.000049900,4
65536,GPU0-Graphics0,8088,Nanite::EmitDepthTargets,58.455018,58.4550656,0.000047600,5
65536,GPU0-Graphics0,7606,HZB,58.4550743,58.4558127,0.000738400,4
65536,GPU0-Graphics0,7607,BeginOcclusionTests,58.4550743,58.4558127,0.000738400,5
65536,GPU0-Graphics0,7608,BeginOcclusionTests,58.4550743,58.4558127,0.000738400,6
65536,GPU0-Graphics0,7609,ViewOcclusionTests,58.4550743,58.4558127,0.000738400,7
65536,GPU0-Graphics0,7610,BeginOcclusionTests,58.4550743,58.4558127,0.000738400,8
65536,GPU0-Graphics0,7611,ShadowFrustumQueries,58.4550764,58.4550764,0.000000000,9
65536,GPU0-Graphics0,7612,GroupedQueries,58.4550764,58.4550784,0.000002000,9
65536,GPU0-Graphics0,7613,IndividualQueries,58.4550784,58.4558127,0.000734300,9
65536,GPU0-Graphics0,7614,HZB,58.4558127,58.4558393,0.000026600,4
65536,GPU0-Graphics0,7615,BuildHZB,58.4558127,58.4558383,0.000025600,5
65536,GPU0-Graphics0,7616,BuildHZB,58.4558127,58.4558362,0.000023500,6
65536,GPU0-Graphics0,7617,ComputeLightGrid,58.4559087,58.4559273,0.000018600,4
65536,GPU0-Graphics0,7618,CullLights,58.4559094,58.4559263,0.000016900,5
65536,GPU0-Graphics0,7619,LightFunctionAtlasGeneration,58.4559284,58.4559294,0.000001000,4
65536,GPU0-Graphics0,7620,SkyAtmosphereLUTs,58.4559304,58.4559951,0.000064700,4
65536,GPU0-Graphics0,7623,SkyAtmosphere::DistantSkyLightLut,58.4559314,58.4559407,0.000009300,5
65536,GPU0-Graphics0,7624,SkyAtmosphere::RealTimeCaptureSkyViewLut,58.4559407,58.4559499,0.000009200,5
65536,GPU0-Graphics0,7625,SkyAtmosphere::SkyViewLut,58.4559511,58.4559611,0.000010000,5
65536,GPU0-Graphics0,7626,SkyAtmosphere::CameraVolumeLut,58.4559622,58.4559938,0.000031600,5
65536,GPU0-Graphics0,7627,CaptureConvolveSkyEnvMap,58.4559964,58.4560082,0.000011800,4
65536,GPU0-Graphics0,8165,ConvolutionMip1,58.455997,58.4560082,0.000011200,5
65536,GPU0-Graphics0,7630,LumenSceneUpdate:,58.4560082,58.4560348,0.000026600,4
65536,GPU0-Graphics0,7636,RayTracingScene,58.4560371,58.4561212,0.000084100,4
65536,GPU0-Graphics0,7646,BasePass,58.4569667,58.4583363,0.001369600,4
65536,GPU0-Graphics0,7605,ParallelDraw,58.4569823,58.4582447,0.001262400,5
65536,GPU0-Graphics0,8127,NaniteBasePass,58.4582571,58.4583112,0.000054100,5
65536,GPU0-Graphics0,8128,Nanite::BasePass,58.4582577,58.4583102,0.000052500,6
65536,GPU0-Graphics0,8129,Nanite::ShadeBinning,58.4582621,58.4583061,0.000044000,7
65536,GPU0-Graphics0,7647,EditorPrimitives,58.4583133,58.4583349,0.000021600,5
65536,GPU0-Graphics0,7648,StochasticLighting,58.4583384,58.4590485,0.000710100,4
65536,GPU0-Graphics0,7644,DiffuseIndirectAndAO,58.4590598,58.459113,0.000053200,4
65536,GPU0-Graphics0,7645,LumenScreenProbeGather,58.4590608,58.4591117,0.000050900,5
65536,GPU0-Graphics0,7649,UpdateRadianceCaches,58.4590615,58.4591103,0.000048800,6
65536,GPU0-Graphics0,7650,VirtualShadowMapMarkPages,58.4591143,58.4592605,0.000146200,4
65536,GPU0-Graphics0,7651,ShadowDepths,58.459115,58.4592584,0.000143400,5
65536,GPU0-Graphics0,7652,FVirtualShadowMapArray::BeginMarkPages,58.4591156,58.4592564,0.000140800,6
65536,GPU0-Graphics0,7653,ShadowDepths,58.4592625,58.4603797,0.001117200,4
65536,GPU0-Graphics0,7603,BuildRenderingCommandsDeferred(Culling=%s),58.4592635,58.459282,0.000018500,5
65536,GPU0-Graphics0,7654,FVirtualShadowMapArray::BuildPageAllocation,58.4592844,58.45937,0.000085600,5
65536,GPU0-Graphics0,7655,InitializePhysicalPages,58.4593219,58.459326,0.000004100,6
65536,GPU0-Graphics0,8094,RenderVirtualShadowMaps,58.4593721,58.4602957,0.000923600,5
65536,GPU0-Graphics0,8082,Nanite::DrawGeometry,58.4593874,58.4602865,0.000899100,6
65536,GPU0-Graphics0,8095,MainPass,58.4593915,58.4601483,0.000756800,7
65536,GPU0-Graphics0,8084,InstanceCulling,58.4593936,58.4600551,0.000661500,8
65536,GPU0-Graphics0,8085,NodeAndClusterCull,58.4600551,58.4600797,0.000024600,8
65536,GPU0-Graphics0,8086,PatchSplit,58.4601411,58.4601442,0.000003100,8
65536,GPU0-Graphics0,8096,BuildPreviousOccluderHZB,58.4601621,58.4601851,0.000023000,7
65536,GPU0-Graphics0,8097,PostPass,58.4601872,58.460264,0.000076800,7
65536,GPU0-Graphics0,8084,InstanceCulling,58.4601872,58.4601954,0.000008200,8
65536,GPU0-Graphics0,8085,NodeAndClusterCull,58.4601954,58.4602107,0.000015300,8
65536,GPU0-Graphics0,8086,PatchSplit,58.4602546,58.4602599,0.000005300,8
65536,GPU0-Graphics0,7656,RenderVirtualShadowMaps,58.4602967,58.4603705,0.000073800,5
65536,GPU0-Graphics0,7657,Batched,58.4602978,58.4603705,0.000072700,6
65536,GPU0-Graphics0,7658,CullingPasses,58.4602978,58.4603633,0.000065500,7
65536,GPU0-Graphics0,7659,FVirtualShadowMapArray::MergeStaticPhysicalPages,58.4603756,58.4603797,0.000004100,5
65536,GPU0-Graphics0,7660,RenderDeferredLighting,58.4603828,58.4637804,0.003397600,4
65536,GPU0-Graphics0,7661,DiffuseIndirectAndAO,58.4603828,58.4625536,0.002170800,5
65536,GPU0-Graphics0,7662,LumenReflections,58.4603828,58.4625536,0.002170800,6
65536,GPU0-Graphics0,8101,InitTranslucencyLightingVolumeTextures,58.4625536,58.4625536,0.000000000,5
65536,GPU0-Graphics0,7663,Lights,58.4625547,58.4636032,0.001048500,5
65536,GPU0-Graphics0,7664,DirectLighting,58.4625547,58.4636032,0.001048500,6
65536,GPU0-Graphics0,7665,UnbatchedLights,58.4625874,58.4636032,0.001015800,7
65536,GPU0-Graphics0,7666,%s,58.4625874,58.4636032,0.001015800,8
65536,GPU0-Graphics0,7667,ShadowProjectionOnOpaque,58.4625885,58.4635592,0.000970700,9
65537,GPU0-Compute0,8234,Frame,58.4462945,58.4645214,0.018226900,0
65537,GPU0-Compute0,7592,SceneRender,58.4462965,58.4638714,0.017574900,1
65537,GPU0-Compute0,4958,RenderGraphExecute,58.4516756,58.4638704,0.012194800,2
65537,GPU0-Compute0,7595,Scene,58.451692,58.4638684,0.012176400,3
65537,GPU0-Compute0,7600,FXSystemPreRender,58.451694,58.4526013,0.000907300,4
65537,GPU0-Compute0,7708,PrepareImageBasedVRS,58.4526156,58.4558003,0.003184700,4
65537,GPU0-Compute0,7709,ContrastAdaptiveShading,58.4526177,58.4557972,0.003179500,5
65537,GPU0-Compute0,7627,CaptureConvolveSkyEnvMap,58.4558126,58.4560471,0.000234500,4
65537,GPU0-Compute0,8165,ConvolutionMip1,58.4558156,58.4560419,0.000226300,5
65537,GPU0-Compute0,7630,LumenSceneUpdate:,58.4560481,58.4560634,0.000015300,4
65537,GPU0-Compute0,7637,LumenSceneLighting%s,58.4560675,58.4570588,0.000991300,4
65537,GPU0-Compute0,7638,BuildCardUpdateContext,58.4560675,58.4561003,0.000032800,5
65537,GPU0-Compute0,7639,DirectLighting,58.4561065,58.4569707,0.000864200,5
65537,GPU0-Compute0,7640,CullTiles,58.4561065,58.45613,0.000023500,6
65537,GPU0-Compute0,7641,Light,58.4561331,58.4561341,0.000001000,6
65537,GPU0-Compute0,7642,Offscreen,58.4561454,58.4569656,0.000820200,6
65537,GPU0-Compute0,7643,Lights,58.4569656,58.4569687,0.000003100,6
65537,GPU0-Compute0,7695,Radiosity,58.4569779,58.4570557,0.000077800,5
65537,GPU0-Compute0,7644,DiffuseIndirectAndAO,58.4570629,58.4626365,0.005573600,4
65537,GPU0-Compute0,7645,LumenScreenProbeGather,58.4570659,58.4624716,0.005405700,5
65537,GPU0-Compute0,7649,UpdateRadianceCaches,58.4590802,58.4594089,0.000328700,6
65537,GPU0-Compute0,7668,Integrate,58.4603407,58.462317,0.001976300,6
65537,GPU0-Compute0,7669,TranslucencyVolumeLighting,58.4624757,58.4626334,0.000157700,5
65537,GPU0-Compute0,7670,PostProcessing,58.4626396,58.4638663,0.001226700,4
65537,GPU0-Compute0,7671,TemporalSuperResolution(sg.AntiAliasingQuality=%d%s) %dx%d -> %dx%d,58.4626416,58.4638622,0.001220600,5
2,GameThread,4552,FEngineLoop::Tick,58.4468732,58.4629727,0.016099500,0
2,GameThread,4553,FEngineLoop_HeartBeat,58.4468768,58.4468773,0.000000500,1
2,GameThread,4554,Tick_Hotfixables,58.4468775,58.4468922,0.000014700,1
2,GameThread,8217,Frame,58.4468974,58.4629712,0.016073800,1
2,GameThread,4555,FEngineLoop_CallAllConsoleVariableSinks,58.4468979,58.4468993,0.000001400,2
2,GameThread,210,ConsoleManager_CallAllConsoleVariableSinks,58.4468991,58.4468993,0.000000200,3
2,GameThread,4556,FrameTime,58.4468999,58.4471293,0.000229400,2
2,GameThread,8231,UpdateCoreCsvStats_BeginFrame,58.4469001,58.4470993,0.000199200,3
2,GameThread,4557,FCoreDelegates::OnBeginFrame,58.4470995,58.4471052,0.000005700,3
2,GameThread,4558,STAT_FCsvProfiler_BeginFrame,58.4471042,58.4471049,0.000000700,4
2,GameThread,4559,FEngineLoop_FlushThreadedLogs,58.4471053,58.447106,0.000000700,3
2,GameThread,4560,FEngineLoop_UpdateTimeAndHandleMaxTickRate,58.4471062,58.4471168,0.000010600,3
2,GameThread,4561,Render_BeginFrame,58.4471169,58.4471247,0.000007800,3
2,GameThread,4562,FRenderCommandPipe_StartRecording,58.4471193,58.4471217,0.000002400,4
2,GameThread,4563,Tick_PerformanceMonitoring,58.4471249,58.4471286,0.000003700,3
2,GameThread,4564,Malloc_UpdateStats,58.4471288,58.4471292,0.000000400,3
2,GameThread,4565,FStats::AdvanceFrame,58.4471303,58.4471444,0.000014100,2
2,GameThread,68,FWaitingQueue_Unpark_SignalWaitingThread,58.4471361,58.4471404,0.000004300,3
2,GameThread,4572,WaitForStats,58.4471412,58.4471438,0.000002600,3
2,GameThread,4556,FrameTime,58.4471454,58.4629708,0.015825400,2
2,GameThread,4573,FEngineLoop_PumpMessages,58.4471468,58.44715,0.000003200,3
2,GameThread,4574,WinPumpMessages,58.4471474,58.4471476,0.000000200,4
2,GameThread,4575,FEngineLoop_Idle,58.4471501,58.4471505,0.000000400,3
2,GameThread,4576,FCoreDelegates::OnSamplingInput,58.4471514,58.4471521,0.000000700,3
2,GameThread,4577,Tick_SlateInput,58.4471524,58.4471712,0.000018800,3
2,GameThread,4578,PollGameDeviceState,58.4471527,58.4471588,0.000006100,4
2,GameThread,4580,FinishedInputThisFrame,58.4471589,58.4471711,0.000012200,4
2,GameThread,4581,Tick_Engine,58.4471714,58.4520424,0.004871000,3
2,GameThread,4582,GameEngine Tick,58.4471722,58.4520421,0.004869900,4
2,GameThread,4583,STAT_UGameEngine_Tick_SetDropDetail,58.4471738,58.4471743,0.000000500,5
2,GameThread,4584,STAT_Media_TickInput,58.447178,58.4471799,0.000001900,5
2,GameThread,4585,MediaUtils MediaPlayerFacade TickInput,58.4471789,58.4471792,0.000000300,6
2,GameThread,4586,ProcessAsyncLoading,58.4471809,58.4471948,0.000013900,5
2,GameThread,493,TickAsyncLoading GT,58.4471832,58.4471946,0.000011400,6
2,GameThread,822,FlushReinstancingQueueImpl,58.447193,58.4471937,0.000000700,7
2,GameThread,4587,STAT_FEngineAnalytics_Tick,58.4472164,58.4472167,0.000000300,5
2,GameThread,4588,STAT_UGameEngine_Tick_TickWorldTravel,58.4472174,58.4472182,0.000000800,5
2,GameThread,4597,UWorld_Tick,58.4472186,58.4510179,0.003799300,5
2,GameThread,212,ForEachObjectOfClass,58.4472232,58.4472296,0.000006400,6
2,GameThread,213,ForEachObjectOfClasses_Implementation,58.4472241,58.4472295,0.000005400,7
2,GameThread,4601,Niagara Manager Tick [GT],58.4472385,58.4472419,0.000003400,6
2,GameThread,4602,FNiagaraDataChannelManager::BeginFrame,58.4472405,58.4472414,0.000000900,7
2,GameThread,4603,World Tick Time,58.4472483,58.4510168,0.003768500,6
2,GameThread,4604,Net Tick Time,58.4472523,58.4473621,0.000109800,7
2,GameThread,4972,IpNetDriver Socket RecvFrom,58.4472673,58.4472784,0.000011100,8
2,GameThread,5195,PacketHandler Incoming_Internal,58.4472828,58.447288,0.000005200,8
2,GameThread,5199,STAT_NetSetVersionsOnArchive,58.4472893,58.4472919,0.000002600,8
2,GameThread,5200,UNetConnection_ReceivedPacket,58.447293,58.4473527,0.000059700,8
2,GameThread,5204,NetConnection NetConnectionReceivedAcks,58.4472967,58.4472981,0.000001400,9
2,GameThread,7713,STAT_PlayerState_UpdatePing,58.4473009,58.4473023,0.000001400,9
2,GameThread,5201,Channel ReceivedRawBunch,58.4473074,58.447344,0.000036600,9
2,GameThread,5202,UChannel_ReceivedRawBunch,58.4473076,58.4473439,0.000036300,10
2,GameThread,5203,UChannel_ReceivedSequencedBunch,58.4473093,58.4473433,0.000034000,11
2,GameThread,6802,Net PackageMap SerializeObject,58.447313,58.4473178,0.000004800,12
2,GameThread,6838,ActorChan_FindOrCreateRep,58.4473228,58.4473238,0.000001000,12
2,GameThread,5201,Channel ReceivedRawBunch,58.4473451,58.4473515,0.000006400,9
2,GameThread,5202,UChannel_ReceivedRawBunch,58.4473452,58.4473515,0.000006300,10
2,GameThread,5203,UChannel_ReceivedSequencedBunch,58.4473454,58.4473514,0.000006000,11
2,GameThread,6802,Net PackageMap SerializeObject,58.4473463,58.4473473,0.000001000,12
2,GameThread,6838,ActorChan_FindOrCreateRep,58.4473484,58.4473487,0.000000300,12
2,GameThread,4972,IpNetDriver Socket RecvFrom,58.4473537,58.447357,0.000003300,8
2,GameThread,4605,Reset Async Trace Time,58.4473642,58.4473655,0.000001300,7
2,GameThread,4606,Tick Time,58.4473656,58.4473702,0.000004600,7
2,GameThread,4608,Queue Ticks,58.4473762,58.4474114,0.000035200,7
2,GameThread,4606,Tick Time,58.4474115,58.4491561,0.001744600,7
2,GameThread,4609,TG_PrePhysics,58.4474122,58.4484173,0.001005100,8
2,GameThread,4610,ReleaseTickGroup,58.4474129,58.4474223,0.000009400,9
2,GameThread,4611,STAT_DispatchTickGroup,58.4474133,58.4474222,0.000008900,10
2,GameThread,4612,ReleaseTickGroup Block,58.4474226,58.448416,0.000993400,9
2,GameThread,4975,TickCompletionEvents,58.4474227,58.448416,0.000993300,10
2,GameThread,4976,ProcessUntilTasksComplete,58.4474229,58.4484131,0.000990200,11
2,GameThread,49,ExecuteTask,58.4474253,58.4474296,0.000004300,12
2,GameThread,4977,FTickFunctionTask,58.4474257,58.4474294,0.000003700,13
2,GameThread,4978,PSC Manager Tick [GT],58.4474271,58.4474293,0.000002200,14
2,GameThread,49,ExecuteTask,58.447431,58.4475046,0.000073600,12
2,GameThread,4977,FTickFunctionTask,58.4474311,58.4475042,0.000073100,13
2,GameThread,7421,Mass Phase Tick,58.4474325,58.447504,0.000071500,14
2,GameThread,7422,Mass Total Frame Time,58.4474327,58.4475038,0.000071100,15
2,GameThread,7423,FMassProcessingPhase::ExecuteTick EMassProcessingPhase::PrePhysics,58.4474378,58.4475037,0.000065900,16
2,GameThread,7466,MassVisualizationComponent BeginVisualChanges,58.4474429,58.4474431,0.000000200,17
2,GameThread,7467,UMassActorSpawnerSubsystem::ProcessPendingSpawningRequest,58.4474463,58.4474469,0.000000600,17
2,GameThread,7466,MassVisualizationComponent BeginVisualChanges,58.4474486,58.4474488,0.000000200,17
2,GameThread,7467,UMassActorSpawnerSubsystem::ProcessPendingSpawningRequest,58.4474494,58.4474497,0.000000300,17
2,GameThread,7468,DoEntityCompaction,58.447459,58.4474657,0.000006700,17
2,GameThread,7469,MassExecutor_RunParallel,58.4474679,58.4475026,0.000034700,17
2,GameThread,7470,Dispatch Processors,58.4474726,58.4474987,0.000026100,18
2,GameThread,68,FWaitingQueue_Unpark_SignalWaitingThread,58.4474801,58.4474829,0.000002800,19
2,GameThread,68,FWaitingQueue_Unpark_SignalWaitingThread,58.4474865,58.4474898,0.000003300,19
2,GameThread,68,FWaitingQueue_Unpark_SignalWaitingThread,58.447492,58.4474967,0.000004700,19
2,GameThread,49,ExecuteTask,58.4475054,58.4476349,0.000129500,12
2,GameThread,4977,FTickFunctionTask,58.4475055,58.4476346,0.000129100,13
2,GameThread,4991,FActorComponentTickFunction::ExecuteTick,58.4475063,58.4476344,0.000128100,14
2,GameThread,2707,CharMoveComp,58.4475079,58.4476344,0.000126500,15
2,GameThread,7472,UCharacterMovementComponent_TickComponent,58.4475094,58.4476342,0.000124800,16
2,GameThread,7474,Char Movement Total,58.4475097,58.4476341,0.000124400,17
2,GameThread,7475,Char Tick,58.44751,58.447634,0.000124000,18
2,GameThread,7483,Char Simulated Time,58.4475146,58.4476286,0.000114000,19
2,GameThread,7484,Char FindFloor,58.4475211,58.4476192,0.000098100,20
2,GameThread,7310,SceneQueryTotal,58.4475262,58.4476174,0.000091200,21
2,GameThread,7485,GeomSweepSingle,58.4475264,58.4476173,0.000090900,22
2,GameThread,7486,ComputeFloorDist,58.4475319,58.4476156,0.000083700,23
2,GameThread,7487,ConvertQueryHit,58.447604,58.4476103,0.000006300,24
2,GameThread,7488,SetHitResultFromShapeAndFaceIndex,58.4476057,58.4476074,0.000001700,25
2,GameThread,7489,Char AdjustFloorHeight,58.4476199,58.4476203,0.000000400,20
2,GameThread,7490,EndScopedMovementUpdate Time,58.4476235,58.4476239,0.000000400,20
2,GameThread,7491,Char MoveUpdateDelegate,58.4476245,58.4476269,0.000002400,20
2,GameThread,7495,Char Physics Interation,58.4476292,58.4476337,0.000004500,19
2,GameThread,49,ExecuteTask,58.4476375,58.4478616,0.000224100,12
2,GameThread,4977,FTickFunctionTask,58.4476376,58.4478614,0.000223800,13
2,GameThread,4991,FActorComponentTickFunction::ExecuteTick,58.4476379,58.4478613,0.000223400,14
2,GameThread,2707,CharMoveComp,58.4476382,58.4478613,0.000223100,15
2,GameThread,7472,UCharacterMovementComponent_TickComponent,58.4476388,58.4478612,0.000222400,16
2,GameThread,7474,Char Movement Total,58.4476389,58.4478612,0.000222300,17
2,GameThread,7475,Char Tick,58.447639,58.4478611,0.000222100,18
2,GameThread,7483,Char Simulated Time,58.4476401,58.4478598,0.000219700,19
2,GameThread,3974,MoveComponent(Primitive) Time,58.4476447,58.4477318,0.000087100,20
2,GameThread,7496,GeomSweepMultiple,58.4476504,58.4477282,0.000077800,21
2,GameThread,7310,SceneQueryTotal,58.4476562,58.4477271,0.000070900,22
2,GameThread,7496,GeomSweepMultiple,58.4476563,58.447727,0.000070700,23
2,GameThread,7497,MoveComponent,58.4476581,58.4477267,0.000068600,24
2,GameThread,3944,UpdateComponentToWorld,58.4477306,58.4477313,0.000000700,21
2,GameThread,2703,CollisionCylinder,58.4477308,58.4477312,0.000000400,22
2,GameThread,7490,EndScopedMovementUpdate Time,58.4477322,58.4477326,0.000000400,20
2,GameThread,7484,Char FindFloor,58.4477329,58.4477704,0.000037500,20
2,GameThread,7310,SceneQueryTotal,58.4477339,58.4477701,0.000036200,21
2,GameThread,7485,GeomSweepSingle,58.447734,58.4477701,0.000036100,22
